Depth(X),Depth(Y),Depth_dt(X),Depth_dt(Y),Tension(X),Tension(Y)
42909.48497,-6.553103849,42909.48498,0,42909.48497,178.737451
42909.48498,-6.553103849,42909.48499,0,42909.48498,177.8338238
42909.48499,-6.553103849,42909.485,0,42909.48499,177.2916476
42909.485,-6.553103849,42909.48501,0,42909.485,178.0145493
42909.48501,-6.553103849,42909.48502,0,42909.48501,177.472373
42909.48502,-6.553103849,42909.48503,0,42909.48502,176.5687458
42909.48503,-6.553103849,42909.48505,0,42909.48503,178.1952747
42909.48505,-6.553103849,42909.48506,0,42909.48505,179.6410782
42909.48506,-6.553103849,42909.48507,0,42909.48506,177.472373
42909.48507,-6.553103849,42909.48508,0,42909.48507,179.6410782
42909.48508,-6.553103849,42909.48509,0,42909.48508,179.2796273
42909.48509,-6.553103849,42909.4851,0,42909.48509,177.1109221
42909.4851,-6.553103849,42909.48512,0,42909.4851,179.4603527
42909.48512,-6.553103849,42909.48513,0,42909.48512,179.2796273
42909.48513,-6.553103849,42909.48514,0,42909.48513,177.8338238
42909.48514,-6.553103849,42909.48515,0,42909.48514,179.2796273
42909.48515,-6.553103849,42909.48516,0,42909.48515,179.6410782
42909.48516,-6.553103849,42909.48517,0,42909.48516,178.1952747
42909.48517,-6.553103849,42909.48519,0,42909.48517,178.1952747
42909.48519,-6.553103849,42909.4852,0,42909.48519,179.2796273
42909.4852,-6.553103849,42909.48521,0,42909.4852,177.8338238
42909.48521,-6.553103849,42909.48522,0,42909.48521,176.7494713
42909.48522,-6.553103849,42909.48523,0,42909.48522,179.6410782
42909.48523,-6.553103849,42909.48524,0,42909.48523,180.3639799
42909.48524,-6.553103849,42909.48525,0,42909.48524,179.4603527
42909.48525,-6.553103849,42909.48527,0,42909.48525,181.0868816
42909.48527,-6.553103849,42909.48528,0,42909.48527,180.1832544
42909.48528,-6.553103849,42909.48529,0,42909.48528,182.1712342
42909.48529,-6.553103849,42909.4853,0,42909.48529,179.2796273
42909.4853,-6.553103849,42909.48531,0,42909.4853,181.4483325
42909.48531,-6.553103849,42909.48532,0,42909.48531,182.3519596
42909.48532,-6.553103849,42909.48534,0,42909.48532,180.3639799
42909.48534,-6.553103849,42909.48535,0,42909.48534,182.1712342
42909.48535,-6.553103849,42909.48536,0,42909.48535,180.3639799
42909.48536,-6.553103849,42909.48537,0,42909.48536,180.1832544
42909.48537,-6.553103849,42909.48538,0,42909.48537,181.8097833
42909.48538,-6.553103849,42909.48539,0,42909.48538,177.472373
42909.48539,-6.553103849,42909.48541,0,42909.48539,179.4603527
42909.48541,-6.553103849,42909.48542,0,42909.48541,178.9181764
42909.48542,-6.553103849,42909.48543,0,42909.48542,178.737451
42909.48543,-6.553103849,42909.48544,0,42909.48543,182.532685
42909.48544,-6.553103849,42909.48545,0,42909.48544,179.4603527
42909.48545,-6.553103849,42909.48546,0,42909.48545,180.7254307
42909.48546,-6.553103849,42909.48547,0,42909.48546,181.0868816
42909.48547,-6.553103849,42909.48549,0,42909.48547,179.4603527
42909.48549,-6.553103849,42909.4855,0,42909.48549,178.5567256
42909.4855,-6.553103849,42909.48551,0,42909.4855,179.2796273
42909.48551,-6.553103849,42909.48552,0,42909.48551,181.4483325
42909.48552,-6.553103849,42909.48553,0,42909.48552,180.9061562
42909.48553,-6.553103849,42909.48554,0,42909.48553,183.2555868
42909.48554,-6.553103849,42909.48556,0,42909.48554,182.3519596
42909.48556,-6.553103849,42909.48557,0,42909.48556,181.8097833
42909.48557,-6.553103849,42909.48558,0,42909.48557,181.4483325
42909.48558,-6.553103849,42909.48559,0,42909.48558,182.1712342
42909.48559,-6.553103849,42909.4856,0,42909.48559,180.3639799
42909.4856,-6.553103849,42909.48561,0,42909.4856,177.472373
42909.48561,-6.553103849,42909.48563,0,42909.48561,180.7254307
42909.48563,-6.553103849,42909.48564,0,42909.48563,181.6290579
42909.48564,-6.553103849,42909.48565,0,42909.48564,178.737451
42909.48565,-6.553103849,42909.48566,0,42909.48565,181.0868816
42909.48566,-6.553103849,42909.48567,0,42909.48566,181.6290579
42909.48567,-6.553103849,42909.48568,0,42909.48567,181.8097833
42909.48568,-6.553103849,42909.48569,0,42909.48568,182.1712342
42909.48569,-6.553103849,42909.48571,0,42909.48569,181.8097833
42909.48571,-6.553103849,42909.48572,0,42909.48571,180.7254307
42909.48572,-6.553103849,42909.48573,0,42909.48572,181.8097833
42909.48573,-6.553103849,42909.48574,0,42909.48573,181.4483325
42909.48574,-6.553103849,42909.48575,0,42909.48574,182.532685
42909.48575,-6.553103849,42909.48576,0,42909.48575,180.1832544
42909.48576,-6.553103849,42909.48578,0,42909.48576,181.4483325
42909.48578,-6.553103849,42909.48579,0,42909.48578,185.4242919
42909.48579,-6.553103849,42909.4858,0,42909.48579,183.0748613
42909.4858,-6.553103849,42909.48581,0,42909.4858,183.0748613
42909.48581,-6.553103849,42909.48582,0,42909.48581,186.5086445
42909.48582,-6.553103849,42909.48583,0,42909.48582,181.0868816
42909.48583,-6.553103849,42909.48584,0,42909.48583,182.532685
42909.48584,-6.553103849,42909.48586,0,42909.48584,183.6170376
42909.48586,-6.553103849,42909.48587,0,42909.48586,180.9061562
42909.48587,-6.553103849,42909.48588,0,42909.48587,181.6290579
42909.48588,-6.553103849,42909.48589,0,42909.48588,184.3399394
42909.48589,-6.553103849,42909.4859,0,42909.48589,181.8097833
42909.4859,-6.553103849,42909.48591,0,42909.4859,182.3519596
42909.48591,-6.553103849,42909.48593,0,42909.48591,181.0868816
42909.48593,-6.553103849,42909.48594,0,42909.48593,181.0868816
42909.48594,-6.553103849,42909.48595,0,42909.48594,183.2555868
42909.48595,-6.553103849,42909.48596,0,42909.48595,180.3639799
42909.48596,-6.553103849,42909.48597,0,42909.48596,184.7013902
42909.48597,-6.553103849,42909.48598,0,42909.48597,182.1712342
42909.48598,-6.553103849,42909.486,0,42909.48598,180.7254307
42909.486,-6.553103849,42909.48601,0,42909.486,181.6290579
42909.48601,-6.553103849,42909.48602,0,42909.48601,181.4483325
42909.48602,-6.553103849,42909.48603,0,42909.48602,179.6410782
42909.48603,-6.553103849,42909.48604,0,42909.48603,185.0628411
42909.48604,-6.553103849,42909.48605,0,42909.48604,182.1712342
42909.48605,-6.553103849,42909.48606,0,42909.48605,180.002529
42909.48606,-6.553103849,42909.48608,0,42909.48606,183.2555868
42909.48608,-6.553103849,42909.48609,0,42909.48608,181.6290579
42909.48609,-6.553103849,42909.4861,0,42909.48609,180.3639799
42909.4861,-6.553103849,42909.48611,0,42909.4861,180.7254307
42909.48611,-6.553103849,42909.48612,0,42909.48611,180.002529
42909.48612,-6.553103849,42909.48613,0,42909.48612,178.737451
42909.48613,-6.553103849,42909.48615,0,42909.48613,181.4483325
42909.48615,-6.553103849,42909.48616,0,42909.48615,179.6410782
42909.48616,-6.553103849,42909.48617,0,42909.48616,181.8097833
42909.48617,-6.553103849,42909.48618,0,42909.48617,183.6170376
42909.48618,-6.553103849,42909.48619,0,42909.48618,178.5567256
42909.48619,-6.553103849,42909.4862,0,42909.48619,182.532685
42909.4862,-6.553103849,42909.48622,0,42909.4862,182.3519596
42909.48622,-6.553103849,42909.48623,0,42909.48622,180.1832544
42909.48623,-6.553103849,42909.48624,0,42909.48623,178.5567256
42909.48624,-6.553103849,42909.48625,0,42909.48624,178.737451
42909.48625,-6.553103849,42909.48626,0,42909.48625,180.002529
42909.48626,-6.553103849,42909.48627,0,42909.48626,179.4603527
42909.48627,-6.553103849,42909.48628,0,42909.48627,178.737451
42909.48628,-6.553103849,42909.4863,0,42909.48628,177.2916476
42909.4863,-6.553103849,42909.48631,0,42909.4863,177.2916476
42909.48631,-6.553103849,42909.48632,0,42909.48631,180.3639799
42909.48632,-6.553103849,42909.48633,0,42909.48632,178.1952747
42909.48633,-6.553103849,42909.48634,0.937497421,42909.48633,178.5567256
42909.48634,-6.537478899,42909.48635,25.31241227,42909.48634,163.3757894
42909.48635,-6.115605261,42909.48637,29.06239927,42909.48635,169.1590032
42909.48637,-5.631231824,42909.48638,26.43742728,42909.48637,171.6891592
42909.48638,-5.190608247,42909.48639,23.43741876,42909.48638,171.5084338
42909.48639,-4.799984507,42909.4864,23.06243106,42909.48639,171.6891592
42909.4864,-4.415610748,42909.48641,24.93741357,42909.4864,170.2433558
42909.48641,-3.99998709,42909.48642,23.81241746,42909.48641,172.4120609
42909.48642,-3.60311337,42909.48644,23.24993604,42909.48642,172.4120609
42909.48644,-3.215614621,42909.48645,23.99991682,42909.48644,171.5084338
42909.48645,-2.815615912,42909.48646,23.24991941,42909.48645,169.520454
42909.48646,-2.428117163,42909.48647,21.74994017,42909.48646,172.4120609
42909.48647,-2.065618333,42909.48648,21.18742656,42909.48647,171.6891592
42909.48648,-1.712494473,42909.48649,20.43742916,42909.48648,172.7735118
42909.48649,-1.371870572,42909.4865,21.18744172,42909.48649,173.6771389
42909.4865,-1.018746712,42909.48652,21.74992461,42909.4865,171.3277083
42909.48652,-0.656247882,42909.48653,14.99995516,42909.48652,177.2916476
42909.48653,-0.406248689,42909.48654,11.99995841,42909.48653,171.3277083
42909.48654,-0.206249334,42909.48655,11.43746036,42909.48654,172.2313355
42909.48655,-0.01562495,42909.48656,5.062486074,42909.48655,176.7494713
42909.48656,0.068749778,42909.48657,0,42909.48656,186.68937
42909.48657,0.068749778,42909.48659,0,42909.48657,183.9784885
42909.48659,0.068749778,42909.4866,0,42909.48659,185.9664682
42909.4866,0.068749778,42909.48661,0,42909.4866,184.7013902
42909.48661,0.068749778,42909.48662,0,42909.48661,183.6170376
42909.48662,0.068749778,42909.48663,2.812490252,42909.48662,183.0748613
42909.48663,0.115624627,42909.48664,9.374967506,42909.48663,172.4120609
42909.48664,0.271874122,42909.48666,11.81246751,42909.48664,174.942217
42909.48666,0.468748487,42909.48667,12.74995581,42909.48666,173.4964135
42909.48667,0.681247801,42909.48668,11.81245906,42909.48667,172.7735118
42909.48668,0.878122166,42909.48669,10.12497215,42909.48668,173.1349626
42909.48669,1.046871621,42909.4867,9.937465556,42909.48669,174.4000407
42909.4867,1.212496087,42909.48671,10.49996861,42909.4867,172.4120609
42909.48671,1.387495522,42909.48672,13.31245386,42909.48671,172.2313355
42909.48672,1.609369806,42909.48674,18.93743436,42909.48672,169.8819049
42909.48674,1.924993787,42909.48675,18.56244894,42909.48674,170.785532
42909.48675,2.234367788,42909.48676,16.49994281,42909.48675,174.942217
42909.48676,2.509366901,42909.48677,16.87494151,42909.48676,173.8578644
42909.48677,2.790615993,42909.48678,18.93744791,42909.48677,174.2193152
42909.48678,3.106239974,42909.48679,22.87492071,42909.48678,172.0506101
42909.48679,3.487488744,42909.48681,22.12493386,42909.48679,175.1229424
42909.48681,3.856237553,42909.48682,22.12492331,42909.48681,177.1109221
42909.48682,4.224986363,42909.48683,27.93740317,42909.48682,170.785532
42909.48683,4.69060986,42909.48684,29.62491851,42909.48683,173.8578644
42909.48684,5.184358267,42909.48685,32.24988822,42909.48684,174.942217
42909.48685,5.721856532,42909.48686,35.43737717,42909.48685,172.7735118
42909.48686,6.312479626,42909.48688,38.0623953,42909.48686,171.6891592
42909.48688,6.946852578,42909.48689,37.49987002,42909.48688,173.6771389
42909.48689,7.571850561,42909.4869,37.87488678,42909.48689,161.2070842
42909.4869,8.203098523,42909.48691,36.93737197,42909.4869,165.9059454
42909.48691,8.818721536,42909.48692,38.81237473,42909.48691,167.1710234
42909.48692,9.465594449,42909.48693,38.06238622,42909.48692,161.3878096
42909.48693,10.0999674,42909.48694,39.93736158,42909.48693,165.1830437
42909.48694,10.76559025,42909.48696,36.74987262,42909.48694,166.4481217
42909.48696,11.37808828,42909.48697,39.1873922,42909.48696,157.9540265
42909.48697,12.03121117,42909.48698,37.12487132,42909.48697,152.5322635
42909.48698,12.64995917,42909.48699,40.12486093,42909.48698,163.0143385
42909.48699,13.31870701,42909.487,38.43739427,42909.48699,161.9299859
42909.487,13.95932994,42909.48701,41.81235508,42909.487,163.7372402
42909.48701,14.6562027,42909.48703,40.12488006,42909.48701,168.0746506
42909.48703,15.32495054,42909.48704,42.93735118,42909.48703,166.2673963
42909.48704,16.04057323,42909.48705,40.87485833,42909.48704,171.5084338
42909.48705,16.72182103,42909.48706,42.18738395,42909.48705,166.990298
42909.48706,17.42494376,42909.48707,41.62485573,42909.48706,165.0023183
42909.48707,18.11869152,42909.48708,42.18735378,42909.48707,164.460142
42909.48708,18.82181425,42909.48709,42.18738395,42909.48708,163.7372402
42909.48709,19.52493698,42909.48711,41.43735638,42909.48709,161.3878096
42909.48711,20.21555975,42909.48712,43.68736941,42909.48711,166.6288471
42909.48712,20.9436824,42909.48713,42.18735378,42909.48712,166.2673963
42909.48713,21.64680513,42909.48714,44.43734598,42909.48713,168.7975523
42909.48714,22.38742774,42909.48715,43.87487931,42909.48714,168.7975523
42909.48715,23.11867538,42909.48716,44.06234728,42909.48715,171.3277083
42909.48716,23.85304801,42909.48718,45.74984143,42909.48716,170.785532
42909.48718,24.61554555,42909.48719,43.68737983,42909.48718,170.6048066
42909.48719,25.3436682,42909.4872,46.12484013,42909.48719,169.1590032
42909.4872,26.11241572,42909.48721,44.81236605,42909.4872,167.8939252
42909.48721,26.85928831,42909.48722,42.74985183,42909.48721,169.1590032
42909.48722,27.57178601,42909.48723,38.99986482,42909.48722,174.5807661
42909.48723,28.22178391,42909.48725,36.93739839,42909.48723,171.3277083
42909.48725,28.83740692,42909.48726,38.43736677,42909.48725,172.2313355
42909.48726,29.47802986,42909.48727,37.68736937,42909.48726,172.7735118
42909.48727,30.10615283,42909.48728,38.43739427,42909.48727,172.7735118
42909.48728,30.74677576,42909.48729,38.06236807,42909.48728,171.6891592
42909.48729,31.38114871,42909.4873,38.81238398,42909.48729,173.4964135
42909.4873,32.02802163,42909.48731,38.43736677,42909.4873,173.6771389
42909.48731,32.66864456,42909.48733,39.37486352,42909.48731,173.6771389
42909.48733,33.32489244,42909.48734,38.0623953,42909.48733,176.3880204
42909.48734,33.95926539,42909.48735,39.93736158,42909.48734,174.4000407
42909.48735,34.62488824,42909.48736,38.06236807,42909.48735,172.4120609
42909.48736,35.2592612,42909.48737,39.93739014,42909.48736,174.4000407
42909.48737,35.92488405,42909.48738,38.06236807,42909.48737,172.9542372
42909.48738,36.559257,42909.4874,40.12488006,42909.48738,176.7494713
42909.4874,37.22800484,42909.48741,38.06237715,42909.4874,177.2916476
42909.48741,37.86237779,42909.48742,40.12486093,42909.48741,176.0265695
42909.48742,38.53112564,42909.48743,37.87488678,42909.48742,177.2916476
42909.48743,39.1623736,42909.48744,40.31236028,42909.48743,173.4964135
42909.48744,39.83424643,42909.48745,37.87486872,42909.48744,175.3036678
42909.48745,40.46549439,42909.48747,40.31238911,42909.48745,173.4964135
42909.48747,41.13736722,42909.48748,38.43736677,42909.48747,175.1229424
42909.48748,41.77799016,42909.48749,39.93736158,42909.48748,176.5687458
42909.48749,42.44361301,42909.4875,38.99989272,42909.48749,176.5687458
42909.4875,43.09361091,42909.48751,39.93736158,42909.4875,180.7254307
42909.48751,43.75923376,42909.48752,39.56238174,42909.48751,178.5567256
42909.48752,44.41860663,42909.48753,39.56236287,42909.48752,177.472373
42909.48753,45.0779795,42909.48755,40.31236028,42909.48753,177.1109221
42909.48755,45.74985234,42909.48756,39.56239117,42909.48755,177.2916476
42909.48756,46.40922521,42909.48757,41.06235768,42909.48756,180.3639799
42909.48757,47.093598,42909.48758,39.18736417,42909.48757,176.0265695
42909.48758,47.74672089,42909.48759,41.06238705,42909.48758,180.7254307
42909.48759,48.43109368,42909.4876,38.99986482,42909.48759,179.6410782
42909.4876,49.08109158,42909.48762,41.43735638,42909.4876,178.737451
42909.48762,49.77171436,42909.48763,39.3748823,42909.48762,174.5807661
42909.48763,50.42796224,42909.48764,41.43735638,42909.48763,178.737451
42909.48764,51.11858501,42909.48765,39.93736158,42909.48764,178.0145493
42909.48765,51.78420786,42909.48766,41.06238705,42909.48765,176.7494713
42909.48766,52.46858065,42909.48767,40.87485833,42909.48766,178.9181764
42909.48767,53.14982845,42909.48769,40.31238911,42909.48767,178.737451
42909.48769,53.82170128,42909.4877,41.43735638,42909.48769,177.8338238
42909.4877,54.51232405,42909.48771,40.12486093,42909.4877,180.3639799
42909.48771,55.1810719,42909.48772,41.99987445,42909.48771,180.1832544
42909.48772,55.88106964,42909.48773,39.74986222,42909.48772,175.6651187
42909.48773,56.5435675,42909.48774,41.99985443,42909.48773,180.9061562
42909.48774,57.24356524,42909.48775,39.74989066,42909.48774,178.5567256
42909.48775,57.9060631,42909.48777,41.81235508,42909.48775,178.5567256
42909.48777,58.60293585,42909.48778,40.31238911,42909.48777,179.4603527
42909.48778,59.27480868,42909.48779,41.43735638,42909.48778,179.6410782
42909.48779,59.96543145,42909.4878,41.06235768,42909.48779,177.472373
42909.4878,60.64980424,42909.48781,40.87487782,42909.4878,181.0868816
42909.48781,61.33105205,42909.48782,42.18735378,42909.48781,180.002529
42909.48782,62.03417478,42909.48784,40.49986928,42909.48782,180.1832544
42909.48784,62.7091726,42909.48785,42.18737389,42909.48784,179.6410782
42909.48785,63.41229533,42909.48786,39.74986222,42909.48785,183.6170376
42909.48786,64.07479319,42909.48787,42.18738395,42909.48786,178.9181764
42909.48787,64.77791592,42909.48788,40.49985963,42909.48787,182.1712342
42909.48788,65.45291374,42909.48789,41.81235508,42909.48788,181.0868816
42909.48789,66.14978649,42909.48791,41.43738601,42909.48789,179.4603527
42909.48791,66.84040926,42909.48792,41.24985703,42909.48791,180.7254307
42909.48792,67.52790704,42909.48793,42.37485313,42909.48792,181.4483325
42909.48793,68.23415477,42909.48794,40.68737838,42909.48793,180.3639799
42909.48794,68.91227758,42909.48795,42.37485313,42909.48794,180.7254307
42909.48795,69.6185253,42909.48796,40.49988859,42909.48795,181.4483325
42909.48796,70.29352312,42909.48797,42.74985183,42909.48796,179.4603527
42909.48797,71.00602082,42909.48799,40.49985963,42909.48797,180.002529
42909.48799,71.68101864,42909.488,42.18738395,42909.48799,181.8097833
42909.488,72.38414137,42909.48801,40.68735898,42909.488,180.7254307
42909.48801,73.06226418,42909.48802,41.24985703,42909.48801,180.9061562
42909.48802,73.74976196,42909.48803,41.2498767,42909.48802,178.1952747
42909.48803,74.43725974,42909.48804,40.12486093,42909.48803,182.1712342
42909.48804,75.10600759,42909.48806,41.6248855,42909.48804,175.1229424
42909.48806,75.79975535,42909.48807,39.93736158,42909.48806,182.532685
42909.48807,76.4653782,42909.48808,41.81235508,42909.48807,177.8338238
42909.48808,77.16225095,42909.48809,39.93739014,42909.48808,179.2796273
42909.48809,77.8278738,42909.4881,41.81235508,42909.48809,180.1832544
42909.4881,78.52474655,42909.48811,40.12486093,42909.4881,180.1832544
42909.48811,79.19349439,42909.48813,41.62487557,42909.48811,178.737451
42909.48813,79.88724215,42909.48814,40.68735898,42909.48813,178.0145493
42909.48814,80.56536496,42909.48815,41.06235768,42909.48814,180.002529
42909.48815,81.24973776,42909.48816,41.43738601,42909.48815,177.472373
42909.48816,81.94036053,42909.48817,40.49985963,42909.48816,180.1832544
42909.48817,82.61535835,42909.48818,41.99988447,42909.48817,176.3880204
42909.48818,83.31535609,42909.48819,40.31236028,42909.48818,180.7254307
42909.48819,83.98722892,42909.48821,41.43735638,42909.48819,177.1109221
42909.48821,84.67785169,42909.48822,40.3123795,42909.48821,178.5567256
42909.48822,85.34972452,42909.48823,41.99985443,42909.48822,176.0265695
42909.48823,86.04972226,42909.48824,40.49985963,42909.48823,178.737451
42909.48824,86.72472008,42909.48825,41.43738601,42909.48824,176.5687458
42909.48825,87.41534286,42909.48826,41.24985703,42909.48825,176.3880204
42909.48826,88.10284064,42909.48828,41.06238705,42909.48826,178.737451
42909.48828,88.78721343,42909.48829,41.81235508,42909.48828,176.7494713
42909.48829,89.48408618,42909.4883,40.87485833,42909.48829,175.6651187
42909.4883,90.16533398,42909.48831,41.99988447,42909.4883,176.7494713
42909.48831,90.86533172,42909.48832,40.68735898,42909.48831,178.5567256
42909.48832,91.54345453,42909.48833,42.74985183,42909.48832,176.5687458
42909.48833,92.25595223,42909.48834,40.87487782,42909.48833,178.5567256
42909.48834,92.93720003,42909.48836,42.37485313,42909.48834,177.8338238
42909.48836,93.64344775,42909.48837,41.6248855,42909.48836,176.7494713
42909.48837,94.33719551,42909.48838,41.62485573,42909.48837,177.8338238
42909.48838,95.03094328,42909.48839,42.74985183,42909.48838,177.1109221
42909.48839,95.74344098,42909.4884,40.87488756,42909.48839,179.4603527
42909.4884,96.42468878,42909.48841,42.74985183,42909.4884,174.4000407
42909.48841,97.13718648,42909.48843,40.68735898,42909.48841,180.002529
42909.48843,97.81530929,42909.48844,42.93737165,42909.48843,173.6771389
42909.48844,98.53093198,42909.48845,40.49985963,42909.48844,179.4603527
42909.48845,99.2059298,42909.48846,41.99988447,42909.48845,176.3880204
42909.48846,99.90592754,42909.48847,38.43736677,42909.48846,179.6410782
42909.48847,100.5465505,42909.48848,3.562487652,42909.48847,197.7136212
42909.48848,100.6059253,42909.4885,-4.499987621,42909.48848,193.5569363
42909.4885,100.5309255,42909.48851,-15.74994541,42909.4885,263.6784034
42909.48851,100.2684264,42909.48852,-20.43742916,42909.48851,218.8584966
42909.48852,99.92780247,42909.48853,-20.99993723,42909.48852,209.2800488
42909.48853,99.5778036,42909.48854,-22.31242266,42909.48853,215.7861643
42909.48854,99.2059298,42909.48855,-21.18742656,42909.48854,204.761913
42909.48855,98.85280594,42909.48856,-22.31243862,42909.48855,214.5210863
42909.48856,98.48093214,42909.48858,-24.37491552,42909.48856,209.2800488
42909.48858,98.07468345,42909.48859,-11.62496802,42909.48858,211.2680285
42909.48859,97.88093408,42909.4886,0,42909.48859,195.3641906
42909.4886,97.88093408,42909.48861,0,42909.4886,191.9304074
42909.48861,97.88093408,42909.48862,0,42909.48861,185.9664682
42909.48862,97.88093408,42909.48863,0,42909.48862,191.749682
42909.48863,97.88093408,42909.48865,0,42909.48863,188.4966243
42909.48865,97.88093408,42909.48866,0,42909.48865,188.3158988
42909.48866,97.88093408,42909.48867,5.812479854,42909.48866,188.1351734
42909.48867,97.97780876,42909.48868,39.37489169,42909.48867,147.2912261
42909.48868,98.63405665,42909.48869,59.99979204,42909.48868,173.1349626
42909.48869,99.63405342,42909.4887,68.62476214,42909.48869,168.7975523
42909.4887,100.7777997,42909.48872,73.49978029,42909.4887,176.5687458
42909.48872,102.0027958,42909.48873,79.12472575,42909.48872,169.3397286
42909.48873,103.3215415,42909.48874,82.31223433,42909.48873,168.6168269
42909.48874,104.6934121,42909.48875,82.87475227,42909.48874,170.9662575
42909.48875,106.0746576,42909.48876,83.4372108,42909.48875,169.3397286
42909.48876,107.4652781,42909.48877,84.18726842,42909.48876,174.5807661
42909.48877,108.8683986,42909.48878,85.49970365,42909.48877,167.8939252
42909.48878,110.293394,42909.4888,86.8121991,42909.48878,176.3880204
42909.4888,111.7402643,42909.48881,87.56225913,42909.4888,170.785532
42909.48881,113.1996346,42909.48882,87.74969586,42909.48881,171.6891592
42909.48882,114.6621299,42909.48883,87.74969586,42909.48882,173.4964135
42909.48883,116.1246252,42909.48884,87.93723714,42909.48883,168.0746506
42909.48884,117.5902455,42909.48885,88.87469196,42909.48884,173.6771389
42909.48885,119.0714907,42909.48887,90.74975037,42909.48885,171.6891592
42909.48887,120.5839858,42909.48888,91.12468416,42909.48887,168.4361014
42909.48888,122.1027309,42909.48889,90.56218611,42909.48888,169.1590032
42909.48889,123.612101,42909.4889,90.74975037,42909.48889,166.990298
42909.4889,125.1245961,42909.48891,93.56217571,42909.4889,169.520454
42909.48891,126.6839661,42909.48892,95.62466856,42909.48891,170.2433558
42909.48892,128.277711,42909.48894,94.8747164,42909.48892,165.72522
42909.48894,129.8589559,42909.48895,93.93717441,42909.48894,172.2313355
42909.48895,131.4245758,42909.48896,94.49974005,42909.48895,171.6891592
42909.48896,132.9995707,42909.48897,96.93716401,42909.48896,165.5444946
42909.48897,134.6151905,42909.48898,96.37466596,42909.48897,167.7131997
42909.48898,136.2214353,42909.48899,97.31223231,42909.48898,169.1590032
42909.48899,137.8433051,42909.489,98.43715881,42909.48899,168.7975523
42909.489,139.4839248,42909.48902,97.12466336,42909.489,165.5444946
42909.48902,141.1026696,42909.48903,95.43721472,42909.48902,167.1710234
42909.48903,142.6932894,42909.48904,98.06216011,42909.48903,164.8215928
42909.48904,144.3276592,42909.48905,99.37465556,42909.48904,160.6649079
42909.48905,145.9839038,42909.48906,97.12473283,42909.48905,168.0746506
42909.48906,147.6026486,42909.48907,98.43715881,42909.48906,169.520454
42909.48907,149.2432683,42909.48909,98.06223025,42909.48907,163.5565148
42909.48909,150.877638,42909.4891,82.12471535,42909.48909,135.3633476
42909.4891,152.2463836,42909.48911,61.49978684,42909.4891,156.8696739
42909.48911,153.2713803,42909.48912,68.43729543,42909.48911,145.1225209
42909.48912,154.4120016,42909.48913,84.74970625,42909.48912,128.8572321
42909.48913,155.8244971,42909.48914,87.37469715,42909.48913,115.3028248
42909.48914,157.2807424,42909.48916,86.62476171,42909.48914,114.2184722
42909.48916,158.7244877,42909.48917,85.87470235,42909.48916,110.4232382
42909.48917,160.1557331,42909.48918,85.31226532,42909.48917,109.8810619
42909.48918,161.5776035,42909.48919,84.5622069,42909.48918,108.9774347
42909.48919,162.9869739,42909.4892,83.8122095,42909.48919,111.1461399
42909.4892,164.3838444,42909.48921,83.62475003,42909.4892,110.4232382
42909.48921,165.7775899,42909.48922,82.87473251,42909.48921,109.8810619
42909.48922,167.1588355,42909.48924,82.87471275,42909.48922,107.3509059
42909.48924,168.540081,42909.48925,81.74975563,42909.48924,106.6280041
42909.48925,169.9025766,42909.48926,81.5622173,42909.48925,103.9171227
42909.48926,171.2619472,42909.48927,81.18727667,42909.48926,104.6400244
42909.48927,172.6150679,42909.48928,80.99971925,42909.48927,102.4713192
42909.48928,173.9650635,42909.48929,81.37471795,42909.48928,105.1822007
42909.48929,175.3213091,42909.48931,81.56227564,42909.48929,104.0978481
42909.48931,176.6806797,42909.48932,81.5622173,42909.48931,102.4713192
42909.48932,178.0400504,42909.48933,81.37471795,42909.48932,102.6520447
42909.48933,179.396296,42909.48934,81.18725731,42909.48933,101.2062412
42909.48934,180.7494166,42909.48935,80.4372212,42909.48934,98.67608518
42909.48935,182.0900373,42909.48936,79.87478028,42909.48935,96.68810544
42909.48936,183.421283,42909.48938,80.24972185,42909.48936,96.50738001
42909.48938,184.7587787,42909.48939,79.87472315,42909.48938,95.42302743
42909.48939,186.0900244,42909.4894,80.06227977,42909.48939,95.42302743
42909.4894,187.4243951,42909.48941,80.24972185,42909.4894,96.14592915
42909.48941,188.7618907,42909.48942,80.62472055,42909.48941,96.68810544
42909.48942,190.1056364,42909.48943,85.12474554,42909.48942,91.80851881
42909.48943,191.5243818,42909.48944,90.37468676,42909.48943,90.18198994
42909.48944,193.030627,42909.48946,94.87467116,42909.48944,82.23007099
42909.48946,194.6118719,42909.48947,95.0622385,42909.48946,82.41079642
42909.48947,196.1962418,42909.48948,91.49968286,42909.48947,83.495149
42909.48948,197.7212368,42909.48949,89.24975449,42909.48948,82.95297271
42909.48949,199.208732,42909.4895,87.93719521,42909.48949,85.8445796
42909.4895,200.6743523,42909.48951,88.31219391,42909.4895,86.02530503
42909.48951,202.1462225,42909.48953,87.18723938,42909.48951,84.57950159
42909.48953,203.5993429,42909.48954,86.62469975,42909.48953,83.495149
42909.48954,205.0430882,42909.48955,86.8121991,42909.48954,83.85659986
42909.48955,206.4899585,42909.48956,86.8122612,42909.48955,82.41079642
42909.48956,207.9368289,42909.48957,86.62469975,42909.48956,80.78426754
42909.48957,209.3805742,42909.48958,86.43726223,42909.48957,79.88064039
